mls_id,url,address,price,baths,beds,dens,street,neighbourhood,city,property_type,date_scraped,latitude,longitude
C7391664,https://toronto.listing.ca/40-oaklands-ave-301.C7391664.htm#42-z5,40 Oaklands Ave 301,2199900,3,2,0,Oaklands Ave,Yonge-St. Clair,Toronto,condo_apartment,2024-01-30,43.6804152,-79.3986618
C7391658,https://toronto.listing.ca/39-roehampton-ave-3301.C7391658.htm#42-z6,39 Roehampton Ave 3301,719000,2,1,1,Roehampton Ave,Mount Pleasant East,Toronto,condo_apartment,2024-01-30,43.7079925625,-79.39811449999999
C7391616,https://toronto.listing.ca/7-broadway-ave-604.C7391616.htm#42-z7,7 Broadway Ave 604,450000,1,1,0,Broadway Ave,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.71223905,-79.3880001
C7391502,https://toronto.listing.ca/1001-bay-st-1416.C7391502.htm#42-z8,1001 Bay St 1416,539000,1,1,0,Bay St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.66536,-79.3872022
C7391400,https://toronto.listing.ca/365-church-st-704.C7391400.htm#42-z9,365 Church St 704,549900,1,0,0,Church St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.660811,-79.378788
C7391098,https://toronto.listing.ca/75-queens-wharf-rd-805.C7391098.htm#42-za,75 Queens Wharf Rd 805,768000,1,1,1,Queens Wharf Rd,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.63849825,-79.397992871
C7391056,https://toronto.listing.ca/85-queens-wharf-rd-1111.C7391056.htm#42-zb,85 Queens Wharf Rd 1111,619000,1,1,0,Queens Wharf Rd,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6390808,-79.3983075
C7390978,https://toronto.listing.ca/22-leader-lane-347.C7390978.htm#42-zc,22 Leader Lane 347,520000,1,0,1,Leader Lane,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.649195,-79.375733
C7390928,https://toronto.listing.ca/14-york-st-6005.C7390928.htm#42-zd,14 York St 6005,950000,2,2,0,York St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.64203655,-79.381614691
C7390858,https://toronto.listing.ca/188-redpath-ave-707.C7390858.htm#42-ze,188 Redpath Ave 707,725000,2,1,1,Redpath Ave,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.70989315,-79.393902292
C7390756,https://toronto.listing.ca/8-eglinton-ave-3005.C7390756.htm#42-zf,8 Eglinton Ave 3005,788900,2,2,0,Eglinton Ave,Mount Pleasant East,Toronto,condo_apartment,2024-01-30,43.706852,-79.398212
C7390754,https://toronto.listing.ca/510-king-st-410.C7390754.htm#42-zg,510 King St 410,795000,1,1,1,King St,Moss Park,Toronto,condo_apartment,2024-01-30,43.6564512,-79.3575154
C7390746,https://toronto.listing.ca/119-merton-st-402.C7390746.htm#42-zh,119 Merton St 402,699000,2,1,0,Merton St,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.6966652,-79.39232
C7390696,https://toronto.listing.ca/1-forest-hill-rd-201.C7390696.htm#42-zi,1 Forest Hill Rd 201,1389000,2,1,0,Forest Hill Rd,Forest Hill South,Toronto,condo_apartment,2024-01-30,43.68664755,-79.402785172
C7390472,https://toronto.listing.ca/210-simcoe-st-1706.C7390472.htm#42-zj,210 Simcoe St 1706,735000,1,1,1,Simcoe St,University,Toronto,condo_apartment,2024-01-30,43.652504,-79.388429
C7390320,https://toronto.listing.ca/29-singer-crt-1005.C7390320.htm#42-zk,29 Singer Crt 1005,829000,2,2,1,Singer Crt,Bayview Village,Toronto,condo_apartment,2024-01-30,43.76922285,-79.368701507
C7390274,https://toronto.listing.ca/62-forest-manor-rd-1909.C7390274.htm#42-zl,62 Forest Manor Rd 1909,799000,2,2,0,Forest Manor Rd,Henry Farm,Toronto,condo_apartment,2024-01-30,43.773944,-79.345246
C7390194,https://toronto.listing.ca/425-walmer-rd-8b.C7390194.htm#42-zm,425 Walmer Rd 8B,2750000,4,4,0,Walmer Rd,Forest Hill South,Toronto,condo_apartment,2024-01-30,43.685214,-79.412486
C7390156,https://toronto.listing.ca/7-grenville-st-3511.C7390156.htm#42-zn,7 Grenville St 3511,1320000,2,3,0,Grenville St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.661925454545454,-79.38391927272727
C7390126,https://toronto.listing.ca/231-fort-york-blvd-2813.C7390126.htm#42-zo,231 Fort York Blvd 2813,650000,1,1,1,Fort York Blvd,Niagara,Toronto,condo_apartment,2024-01-30,43.6365482,-79.4066264
C7390058,https://toronto.listing.ca/909-bay-st-805.C7390058.htm#42-zp,909 Bay St 805,678888,1,1,0,Bay St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.663629,-79.386451
C7390038,https://toronto.listing.ca/42-charles-st-809.C7390038.htm#42-zq,42 Charles St 809,699000,1,2,0,Charles St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.669416,-79.384221028
C7389996,https://toronto.listing.ca/333-adelaide-st-511.C7389996.htm#42-zr,333 Adelaide St 511,649000,1,1,0,Adelaide St,Moss Park,Toronto,condo_apartment,2024-01-30,43.647115,-79.393354
C7389994,https://toronto.listing.ca/2221-yonge-st-905.C7389994.htm#42-zs,2221 Yonge St 905,599900,1,1,1,Yonge St,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.706153,-79.397978
C7389968,https://toronto.listing.ca/11-charlotte-st-1502.C7389968.htm#42-zt,11 Charlotte St 1502,898000,2,2,0,Charlotte St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.646427,-79.39347705
C7389936,https://toronto.listing.ca/555-yonge-st-309.C7389936.htm#42-zu,555 Yonge St 309,668000,2,1,1,Yonge St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.664844,-79.384417
C7389834,https://toronto.listing.ca/56-forest-manor-rd-2403.C7389834.htm#42-zv,56 Forest Manor Rd 2403,658000,2,1,1,Forest Manor Rd,Henry Farm,Toronto,condo_apartment,2024-01-30,43.773269,-79.345054
C7389828,https://toronto.listing.ca/1555-finch-ave-1907.C7389828.htm#42-zw,1555 Finch Ave 1907,910000,3,2,1,Finch Ave,Don Valley Village,Toronto,condo_apartment,2024-01-30,43.7925668,-79.3544598
C7389804,https://toronto.listing.ca/200-sudbury-st-609.C7389804.htm#42-zx,200 Sudbury St 609,949000,2,2,0,Sudbury St,Little Portugal,Toronto,condo_apartment,2024-01-30,43.6413838,-79.4222355
C7389802,https://toronto.listing.ca/159-dundas-st-3004.C7389802.htm#42-zy,159 Dundas St 3004,595000,1,1,0,Dundas St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65678,-79.374945983
C7389716,https://toronto.listing.ca/30-tretti-way-905.C7389716.htm#42-zz,30 Tretti Way 905,515000,1,1,1,Tretti Way,Clanton Park,Toronto,condo_apartment,2024-01-30,,
C7389714,https://toronto.listing.ca/320-richmond-st-1310.C7389714.htm#42-100,320 Richmond St 1310,649999,2,1,1,Richmond St,Moss Park,Toronto,condo_apartment,2024-01-30,43.648894,-79.392284
C7389668,https://toronto.listing.ca/200-sudbury-st-707.C7389668.htm#42-101,200 Sudbury St 707,1249900,2,2,0,Sudbury St,Little Portugal,Toronto,condo_apartment,2024-01-30,43.6413838,-79.4222355
W7389090,https://toronto.listing.ca/3865-lake-shore-blvd-312.W7389090.htm#42-102,3865 Lake Shore Blvd 312,579900,1,1,1,Lake Shore Blvd,Long Branch,Toronto,condo_apartment,2024-01-30,43.590396,-79.545182
W7388920,https://toronto.listing.ca/50-lotherton-ptwy-1101.W7388920.htm#42-103,50 Lotherton Ptwy 1101,450000,1,3,1,Lotherton Ptwy,Yorkdale-Glen Park,Toronto,condo_apartment,2024-01-30,43.705852,-79.466947
E7389584,https://toronto.listing.ca/238-bonis-ave-818.E7389584.htm#42-104,238 Bonis Ave 818,808800,2,3,0,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,condo_apartment,2024-01-30,43.785835,-79.2897314
E7389550,https://toronto.listing.ca/3088-kennedy-rd-602.E7389550.htm#42-105,3088 Kennedy Rd 602,478000,1,2,0,Kennedy Rd,Steeles,Toronto,condo_apartment,2024-01-30,43.8100796,-79.3011958
E7389372,https://toronto.listing.ca/20-guildwood-pkwy-ph-15.E7389372.htm#42-106,20 Guildwood Pkwy Ph 15,1575000,3,2,1,Guildwood Pkwy,Guildwood,Toronto,condo_apartment,2024-01-30,43.750616,-79.204236
E7388840,https://toronto.listing.ca/168-bonis-ave-2501.E7388840.htm#42-107,168 Bonis Ave 2501,759000,2,2,1,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,condo_apartment,2024-01-30,43.78648265,-79.293888505
E7388830,https://toronto.listing.ca/121-ling-rd-1010.E7388830.htm#42-108,121 Ling Rd 1010,535000,2,2,1,Ling Rd,West Hill,Toronto,condo_apartment,2024-01-30,43.768401,-79.181961338
E7388094,https://toronto.listing.ca/3420-eglinton-ave-608.E7388094.htm#42-109,3420 Eglinton Ave 608,564900,2,3,0,Eglinton Ave,Scarborough Village,Toronto,condo_apartment,2024-01-30,43.7453345,-79.212174528
E7388066,https://toronto.listing.ca/50-brian-harrison-way-905.E7388066.htm#42-10a,50 Brian Harrison Way 905,549000,1,1,1,Brian Harrison Way,Bendale,Toronto,condo_apartment,2024-01-30,43.7737095,-79.258881767
E7388004,https://toronto.listing.ca/2033-kennedy-rd-715.E7388004.htm#42-10b,2033 Kennedy Rd 715,624900,2,1,1,Kennedy Rd,Agincourt South-Malvern West,Toronto,condo_apartment,2024-01-30,43.7641244,-79.2804663
E7386944,https://toronto.listing.ca/35-boardwalk-dr-301.E7386944.htm#42-10c,35 Boardwalk Dr 301,1299000,2,2,0,Boardwalk Dr,The Beaches,Toronto,condo_apartment,2024-01-30,43.6667069,-79.3060386
E7386830,https://toronto.listing.ca/60-haslett-ave-406.E7386830.htm#42-10d,60 Haslett Ave 406,544900,1,1,0,Haslett Ave,The Beaches,Toronto,condo_apartment,2024-01-30,43.6742543,-79.3072233
E7386422,https://toronto.listing.ca/5235-finch-ave-122.E7386422.htm#42-10e,5235 Finch Ave 122,544000,2,2,1,Finch Ave,Agincourt North,Toronto,condo_apartment,2024-01-30,43.8099409,-79.25488
E7385864,https://toronto.listing.ca/6-rosebank-dr-15d.E7385864.htm#42-10f,6 Rosebank Dr 15D,499000,1,1,0,Rosebank Dr,Malvern,Toronto,condo_apartment,2024-01-30,43.791878,-79.2375004
E7385230,https://toronto.listing.ca/3220-sheppard-ave-309.E7385230.htm#42-10g,3220 Sheppard Ave 309,549000,2,1,0,Sheppard Ave,Tam O'Shanter-Sullivan,Toronto,condo_apartment,2024-01-30,43.7778802,-79.312314
E7384506,https://toronto.listing.ca/1346-danforth-rd-211.E7384506.htm#42-10h,1346 Danforth Rd 211,599000,2,2,0,Danforth Rd,Eglinton East,Toronto,condo_apartment,2024-01-30,43.74359933333333,-79.245047
E7384480,https://toronto.listing.ca/185-bonis-ave-209.E7384480.htm#42-10i,185 Bonis Ave 209,580000,1,1,1,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,condo_apartment,2024-01-30,43.78605897164528,-79.29160220329804
E7384368,https://toronto.listing.ca/480-mclevin-ave-316.E7384368.htm#42-10j,480 Mclevin Ave 316,579000,2,2,0,Mclevin Ave,Malvern,Toronto,condo_apartment,2024-01-30,43.8103648,-79.2202996
E7384120,https://toronto.listing.ca/245-carlaw-ave-505a.E7384120.htm#42-10k,245 Carlaw Ave 505A,942000,1,1,0,Carlaw Ave,South Riverdale,Toronto,condo_apartment,2024-01-30,43.6636582,-79.3410099
E7383958,https://toronto.listing.ca/225-village-green-sq-3003.E7383958.htm#42-10l,225 Village Green Sq 3003,749000,2,2,0,Village Green Sq,Agincourt South-Malvern West,Toronto,condo_apartment,2024-01-30,43.7779339,-79.2820034
E7383472,https://toronto.listing.ca/2031-kennedy-rd-1122.E7383472.htm#42-10m,2031 Kennedy Rd 1122,669000,2,2,0,Kennedy Rd,Agincourt South-Malvern West,Toronto,condo_apartment,2024-01-30,43.7717499,-79.2829632
E7383434,https://toronto.listing.ca/15-sewells-rd-504.E7383434.htm#42-10n,15 Sewells Rd 504,498000,2,3,0,Sewells Rd,Malvern,Toronto,condo_apartment,2024-01-30,43.8066985,-79.217108979
E7319180,https://toronto.listing.ca/168-bonis-ave-2408.E7319180.htm#42-10o,168 Bonis Ave 2408,849000,2,2,1,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,condo_apartment,2024-01-30,43.78648265,-79.293888505
C7389528,https://toronto.listing.ca/10-northtown-way-1411.C7389528.htm#42-10p,10 Northtown Way 1411,849000,2,2,0,Northtown Way,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7755378,-79.4129371
C7389502,https://toronto.listing.ca/99-hayden-st-609.C7389502.htm#42-10q,99 Hayden St 609,748000,2,2,0,Hayden St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.67023985,-79.3817264
C7389356,https://toronto.listing.ca/68-abell-st-622.C7389356.htm#42-10r,68 Abell St 622,699900,2,2,0,Abell St,Little Portugal,Toronto,condo_apartment,2024-01-30,43.6423133,-79.4241676
C7389302,https://toronto.listing.ca/128-pears-ave-409.C7389302.htm#42-10s,128 Pears Ave 409,1400000,2,2,0,Pears Ave,Annex,Toronto,condo_apartment,2024-01-30,43.6754317,-79.3979367
C7389274,https://toronto.listing.ca/125-peter-st-1607.C7389274.htm#42-10t,125 Peter St 1607,718000,1,1,1,Peter St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.648321,-79.392887
C7389268,https://toronto.listing.ca/215-fort-york-blvd-1806.C7389268.htm#42-10u,215 Fort York Blvd 1806,460000,1,0,0,Fort York Blvd,Niagara,Toronto,condo_apartment,2024-01-30,43.6362272,-79.4045665
C7389242,https://toronto.listing.ca/18-harrison-garden-blvd-2506.C7389242.htm#42-10v,18 Harrison Garden Blvd 2506,595000,1,1,0,Harrison Garden Blvd,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7572615,-79.409346592
C7389148,https://toronto.listing.ca/161-roehampton-ave-1202.C7389148.htm#42-10w,161 Roehampton Ave 1202,575000,1,1,1,Roehampton Ave,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.70882072972973,-79.3940448918919
C7389062,https://toronto.listing.ca/197-yonge-st-1704.C7389062.htm#42-10x,197 Yonge St 1704,699000,1,1,0,Yonge St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65344055,-79.379205167
C7389044,https://toronto.listing.ca/1-bloor-st-2709.C7389044.htm#42-10y,1 Bloor St 2709,1998000,2,2,0,Bloor St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.670105,-79.386866
C7389016,https://toronto.listing.ca/35-brian-peck-cres-ph-25.C7389016.htm#42-10z,35 Brian Peck Cres Ph 25,910000,2,2,1,Brian Peck Cres,Thorncliffe Park,Toronto,condo_apartment,2024-01-30,43.7143865,-79.3546043
C7389012,https://toronto.listing.ca/801-king-st-320.C7389012.htm#42-110,801 King St 320,564900,1,1,1,King St,Niagara,Toronto,condo_apartment,2024-01-30,43.6429045,-79.4071335
C7388984,https://toronto.listing.ca/120-parliament-st-308.C7388984.htm#42-111,120 Parliament St 308,649990,1,1,1,Parliament St,Moss Park,Toronto,condo_apartment,2024-01-30,43.65399869230769,-79.36390769230769
C7388972,https://toronto.listing.ca/128-hazelton-ave-801.C7388972.htm#42-112,128 Hazelton Ave 801,8325000,4,3,0,Hazelton Ave,Annex,Toronto,condo_apartment,2024-01-30,43.674935,-79.394892
C7388942,https://toronto.listing.ca/197-yonge-st-1204.C7388942.htm#42-113,197 Yonge St 1204,649000,1,1,0,Yonge St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65344055,-79.379205167
C7388846,https://toronto.listing.ca/251-jarvis-st-1037.C7388846.htm#42-114,251 Jarvis St 1037,549000,1,1,0,Jarvis St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65754623404256,-79.37461538297872
C7388834,https://toronto.listing.ca/77-charles-st-1402.C7388834.htm#42-115,77 Charles St 1402,3999000,3,2,0,Charles St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.66948,-79.381702
C7388802,https://toronto.listing.ca/88-charles-st-704.C7388802.htm#42-116,88 Charles St 704,709900,2,1,1,Charles St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.6699204,-79.381502392
C7388768,https://toronto.listing.ca/455-front-st-s325.C7388768.htm#42-117,455 Front St S325,649000,2,1,1,Front St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,,
C7388742,https://toronto.listing.ca/5-hanna-ave-749.C7388742.htm#42-118,5 Hanna Ave 749,728000,2,1,0,Hanna Ave,Niagara,Toronto,condo_apartment,2024-01-30,43.6377186,-79.4191465
C7388738,https://toronto.listing.ca/55-ontario-st-1310.C7388738.htm#42-119,55 Ontario St 1310,589000,1,1,0,Ontario St,Moss Park,Toronto,condo_apartment,2024-01-30,43.653071,-79.36622946153847
C7388724,https://toronto.listing.ca/15-maitland-pl-1805.C7388724.htm#42-11a,15 Maitland Pl 1805,618800,1,1,1,Maitland Pl,Cabbagetown-South St. James Town,Toronto,condo_apartment,2024-01-30,43.66533735,-79.376264817
C7388722,https://toronto.listing.ca/170-chiltern-hill-rd-316.C7388722.htm#42-11b,170 Chiltern Hill Rd 316,928000,2,2,0,Chiltern Hill Rd,Humewood-Cedarvale,Toronto,condo_apartment,2024-01-30,43.700279,-79.42781
C7388654,https://toronto.listing.ca/395-bloor-st-2409.C7388654.htm#42-11c,395 Bloor St 2409,460000,1,0,0,Bloor St,North St. James Town,Toronto,condo_apartment,2024-01-30,43.67201,-79.377441
C7388652,https://toronto.listing.ca/1-leaside-park-dr-408.C7388652.htm#42-11d,1 Leaside Park Dr 408,565000,1,1,0,Leaside Park Dr,Thorncliffe Park,Toronto,condo_apartment,2024-01-30,43.703082,-79.351528
C7388600,https://toronto.listing.ca/426-queen-st-a01.C7388600.htm#42-11e,426 Queen St A01,799900,1,1,1,Queen St,Moss Park,Toronto,condo_apartment,2024-01-30,43.6474225,-79.4023267
C7388590,https://toronto.listing.ca/410-queens-quay-505.C7388590.htm#42-11f,410 Queens Quay 505,535000,1,1,0,Queens Quay,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6380013,-79.3911435
C7388580,https://toronto.listing.ca/234-simcoe-st.C7388580.htm#42-11g,234 Simcoe St,1999000,3,3,0,Simcoe St,University,Toronto,condo_apartment,2024-01-30,43.65378105263158,-79.3889664736842
C7388524,https://toronto.listing.ca/470-front-st-2105.C7388524.htm#42-11h,470 Front St 2105,1845000,2,3,0,Front St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.65145205,-79.362007893
C7388404,https://toronto.listing.ca/150-east-liberty-st-1515.C7388404.htm#42-11i,150 East Liberty St 1515,699900,1,1,1,East Liberty St,Niagara,Toronto,condo_apartment,2024-01-30,43.638493,-79.4152561
C7388380,https://toronto.listing.ca/225-davenport-rd-508.C7388380.htm#42-11j,225 Davenport Rd 508,829000,1,2,0,Davenport Rd,Annex,Toronto,condo_apartment,2024-01-30,43.674667,-79.396396
C7388358,https://toronto.listing.ca/3-navy-wharf-crt-1011.C7388358.htm#42-11k,3 Navy Wharf Crt 1011,698000,1,1,1,Navy Wharf Crt,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6403644,-79.390904063
C7388340,https://toronto.listing.ca/8-tippett-rd-517.C7388340.htm#42-11l,8 Tippett Rd 517,699000,2,2,0,Tippett Rd,Clanton Park,Toronto,condo_apartment,2024-01-30,43.732384,-79.446637
C7388296,https://toronto.listing.ca/219-fort-york-blvd-302.C7388296.htm#42-11m,219 Fort York Blvd 302,678888,1,1,0,Fort York Blvd,Niagara,Toronto,condo_apartment,2024-01-30,43.6367509,-79.4055001
C7388248,https://toronto.listing.ca/35-bales-ave-2509.C7388248.htm#42-11n,35 Bales Ave 2509,618000,1,1,0,Bales Ave,Willowdale East,Toronto,condo_apartment,2024-01-30,43.76014255,-79.408173859
C7388162,https://toronto.listing.ca/158-front-st-1412.C7388162.htm#42-11o,158 Front St 1412,749000,1,1,1,Front St,Moss Park,Toronto,condo_apartment,2024-01-30,43.65145205,-79.362007893
C7387954,https://toronto.listing.ca/650-lawrence-ave-818.C7387954.htm#42-11p,650 Lawrence Ave 818,479999,1,1,0,Lawrence Ave,Englemount-Lawrence,Toronto,condo_apartment,2024-01-30,43.7168026,-79.4414362
C7387892,https://toronto.listing.ca/73-richmond-st-l06.C7387892.htm#42-11q,73 Richmond St L06,749900,1,0,0,Richmond St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,,
C7387848,https://toronto.listing.ca/1603-eglinton-ave-305.C7387848.htm#42-11r,1603 Eglinton Ave 305,845000,2,2,1,Eglinton Ave,Oakwood Village,Toronto,condo_apartment,2024-01-30,43.69681075,-79.44321118
C7387814,https://toronto.listing.ca/60-colborne-st-1603.C7387814.htm#42-11s,60 Colborne St 1603,949000,2,2,0,Colborne St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.649204,-79.374809
C7387810,https://toronto.listing.ca/88-cumberland-st-707.C7387810.htm#42-11t,88 Cumberland St 707,999000,1,1,0,Cumberland St,Annex,Toronto,condo_apartment,2024-01-30,43.6704955,-79.39054100000001
C7387626,https://toronto.listing.ca/377-madison-ave-109.C7387626.htm#42-11u,377 Madison Ave 109,729000,1,1,1,Madison Ave,Casa Loma,Toronto,condo_apartment,2024-01-30,43.67718166666667,-79.40661733333333
C7387552,https://toronto.listing.ca/28-olive-ave-1109.C7387552.htm#42-11v,28 Olive Ave 1109,578000,1,1,0,Olive Ave,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7793087,-79.4136272946154
C7387546,https://toronto.listing.ca/3-southvale-dr-405.C7387546.htm#42-11w,3 Southvale Dr 405,1337200,2,2,0,Southvale Dr,Leaside,Toronto,condo_apartment,2024-01-30,43.7023341,-79.3614584
C7387520,https://toronto.listing.ca/95-mcmahon-dr-3108.C7387520.htm#42-11x,95 Mcmahon Dr 3108,1199000,2,3,0,Mcmahon Dr,Bayview Village,Toronto,condo_apartment,2024-01-30,43.766825,-79.372025
C7387512,https://toronto.listing.ca/5793-yonge-st-211.C7387512.htm#42-11y,5793 Yonge St 211,519888,1,1,0,Yonge St,Newtonbrook East,Toronto,condo_apartment,2024-01-30,43.784079,-79.416478
C7387498,https://toronto.listing.ca/386-yonge-st-5002.C7387498.htm#42-11z,386 Yonge St 5002,1199000,2,2,1,Yonge St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.73876058492637,-79.40209320262777
