mls_id,property_type,address,street,neighbourhood,city,price,baths,beds,dens,latitude,longitude,date_scraped,url
C7334518,condo_apartment,28 Wellesley St 804,Wellesley St,Church-Yonge Corridor,Toronto,799000,2,2,0,43.665509,-79.383025,2024-01-30,https://toronto.listing.ca/28-wellesley-st-804.C7334518.htm#42-1nk
C7334300,condo_apartment,373 Front St 3010,Front St,Waterfront Communities C1,Toronto,729000,1,1,1,43.651927,-79.35902616,2024-01-30,https://toronto.listing.ca/373-front-st-3010.C7334300.htm#42-1nl
C7334058,condo_apartment,35 Empress Ave 507,Empress Ave,Willowdale East,Toronto,819000,2,2,0,43.7696363,-79.4109953,2024-01-30,https://toronto.listing.ca/35-empress-ave-507.C7334058.htm#42-1nm
C7333864,condo_apartment,3830 Bathurst St 407,Bathurst St,Clanton Park,Toronto,549800,1,1,1,43.73952405,-79.434901844,2024-01-30,https://toronto.listing.ca/3830-bathurst-st-407.C7333864.htm#42-1nn
C7333786,condo_apartment,10 Delisle Ave 1003,Delisle Ave,Yonge-St. Clair,Toronto,1549000,2,2,0,43.6891314,-79.3953238,2024-01-30,https://toronto.listing.ca/10-delisle-ave-1003.C7333786.htm#42-1no
W7333478,condo_apartment,370 Dixon Rd 1709,Dixon Rd,Kingsview Village-The Westway,Toronto,469000,1,2,0,43.6958938,-79.556138886,2024-01-30,https://toronto.listing.ca/370-dixon-rd-1709.W7333478.htm#42-1np
C7333618,condo_apartment,20 Edgecliffe Gfwy 106,Edgecliffe Gfwy,Flemingdon Park,Toronto,659900,2,3,0,,,2024-01-30,https://toronto.listing.ca/20-edgecliffe-gfwy-106.C7333618.htm#42-1nq
C7333536,condo_apartment,300 Front St 4902,Front St,Waterfront Communities C1,Toronto,1738800,3,2,0,43.6439847,-79.3893423,2024-01-30,https://toronto.listing.ca/300-front-st-4902.C7333536.htm#42-1nr
C7333462,condo_apartment,10 Tangreen Crt 3002,Tangreen Crt,Newtonbrook West,Toronto,660000,2,2,1,43.7958745,-79.427130975,2024-01-30,https://toronto.listing.ca/10-tangreen-crt-3002.C7333462.htm#42-1ns
C7333594,condo_apartment,16 Bonnycastle St 2208,Bonnycastle St,Waterfront Communities C8,Toronto,1049000,2,2,0,43.645885657142856,-79.36443497142857,2024-01-30,https://toronto.listing.ca/16-bonnycastle-st-2208.C7333594.htm#42-1nt
W7333224,condo_apartment,2 Eva Rd 728,Eva Rd,Etobicoke West Mall,Toronto,549750,1,1,1,43.7147651,-79.2896222,2024-01-30,https://toronto.listing.ca/2-eva-rd-728.W7333224.htm#42-1nu
W7332480,condo_apartment,1928 Lakeshore Blvd 3302,Lakeshore Blvd,South Parkdale,Toronto,1024000,2,2,1,43.6300013,-79.4764659,2024-01-30,https://toronto.listing.ca/1928-lakeshore-blvd-3302.W7332480.htm#42-1nv
W7332370,condo_apartment,80 Esther Lorrie Dr 607,Esther Lorrie Dr,West Humber-Clairville,Toronto,520000,1,1,1,43.7319406,-79.576994941,2024-01-30,https://toronto.listing.ca/80-esther-lorrie-dr-607.W7332370.htm#42-1nw
W7331900,condo_apartment,380 Dixon Rd 1501,Dixon Rd,Kingsview Village-The Westway,Toronto,450000,1,2,0,43.69516165,-79.556726734,2024-01-30,https://toronto.listing.ca/380-dixon-rd-1501.W7331900.htm#42-1nx
W7331790,condo_apartment,30 Shore Breeze Dr 331,Shore Breeze Dr,Mimico,Toronto,889000,2,2,1,43.623517,-79.479288,2024-01-30,https://toronto.listing.ca/30-shore-breeze-dr-331.W7331790.htm#42-1ny
W7331594,condo_apartment,840 Queens Plate Dr 1112,Queens Plate Dr,West Humber-Clairville,Toronto,529000,2,1,1,43.720588,-79.603401,2024-01-30,https://toronto.listing.ca/840-queens-plate-dr-1112.W7331594.htm#42-1nz
E7332996,condo_apartment,1173 Dundas St 216,Dundas St,South Riverdale,Toronto,990000,2,1,1,43.6492492,-79.4217639,2024-01-30,https://toronto.listing.ca/1173-dundas-st-216.E7332996.htm#42-1o0
C7333144,condo_apartment,33 Lombard St 502,Lombard St,Church-Yonge Corridor,Toronto,569000,1,1,0,43.651521,-79.375754,2024-01-30,https://toronto.listing.ca/33-lombard-st-502.C7333144.htm#42-1o1
C7333000,condo_apartment,29 Queens Quay 825,Queens Quay,Waterfront Communities C1,Toronto,769900,1,1,0,43.6413123,-79.3728733,2024-01-30,https://toronto.listing.ca/29-queens-quay-825.C7333000.htm#42-1o2
C7332976,condo_apartment,75 St. Nicholas St 2303,St. Nicholas St,Bay Street Corridor,Toronto,595000,1,0,0,43.667731,-79.386616,2024-01-30,https://toronto.listing.ca/75-st-nicholas-st-2303.C7332976.htm#42-1o3
C7332944,condo_apartment,500 Avenue Rd 806,Avenue Rd,Casa Loma,Toronto,1698000,3,2,1,43.68823015,-79.402786227,2024-01-30,https://toronto.listing.ca/500-avenue-rd-806.C7332944.htm#42-1o4
C7332770,condo_apartment,386 Yonge St 1910,Yonge St,Bay Street Corridor,Toronto,1168000,2,2,1,43.73876058492637,-79.40209320262777,2024-01-30,https://toronto.listing.ca/386-yonge-st-1910.C7332770.htm#42-1o5
C7332730,condo_apartment,1055 Bay St 803,Bay St,Bay Street Corridor,Toronto,598500,1,1,0,43.666815,-79.3875312,2024-01-30,https://toronto.listing.ca/1055-bay-st-803.C7332730.htm#42-1o6
C7332634,condo_apartment,2 Sonic Way 411,Sonic Way,Flemingdon Park,Toronto,625000,2,1,1,43.719497,-79.336408,2024-01-30,https://toronto.listing.ca/2-sonic-way-411.C7332634.htm#42-1o7
C7332444,condo_apartment,19 Western Battery Rd 2609,Western Battery Rd,Niagara,Toronto,720000,2,2,1,43.6396751,-79.411358417,2024-01-30,https://toronto.listing.ca/19-western-battery-rd-2609.C7332444.htm#42-1o8
C7332254,condo_apartment,55 Ann O'reily Rd 1407,Ann O'reily Rd,Henry Farm,Toronto,699900,1,1,1,,,2024-01-30,https://toronto.listing.ca/55-ann-oreily-rd-1407.C7332254.htm#42-1o9
C7332214,condo_apartment,17 Ruddington Dr 608,Ruddington Dr,Bayview Woods-Steeles,Toronto,799000,2,2,1,43.788899,-79.389826,2024-01-30,https://toronto.listing.ca/17-ruddington-dr-608.C7332214.htm#42-1oa
C7332212,condo_apartment,1030 King St 905,King St,Niagara,Toronto,699000,1,1,1,43.6413536,-79.4162664,2024-01-30,https://toronto.listing.ca/1030-king-st-905.C7332212.htm#42-1ob
C7331928,condo_apartment,15 Iceboat Terr 2810,Iceboat Terr,Waterfront Communities C1,Toronto,575000,1,1,0,43.6405275,-79.396809938,2024-01-30,https://toronto.listing.ca/15-iceboat-terr-2810.C7331928.htm#42-1oc
C7331894,condo_apartment,470 Front St 3005,Front St,Waterfront Communities C1,Toronto,1925000,2,3,0,43.65145205,-79.362007893,2024-01-30,https://toronto.listing.ca/470-front-st-3005.C7331894.htm#42-1od
C7331658,condo_apartment,3181 Bayview Ave 112,Bayview Ave,Bayview Woods-Steeles,Toronto,1384000,2,2,0,43.7852127,-79.392001,2024-01-30,https://toronto.listing.ca/3181-bayview-ave-112.C7331658.htm#42-1oe
C7331656,condo_apartment,10 Northtown Way 711,Northtown Way,Willowdale East,Toronto,819000,2,2,0,43.7755378,-79.4129371,2024-01-30,https://toronto.listing.ca/10-northtown-way-711.C7331656.htm#42-1of
C7331450,condo_apartment,600 Fleet St 414,Fleet St,Niagara,Toronto,599999,1,1,0,43.6366526,-79.4003572,2024-01-30,https://toronto.listing.ca/600-fleet-st-414.C7331450.htm#42-1og
C7331254,condo_apartment,209 Fort York Blvd 1170,Fort York Blvd,Niagara,Toronto,899900,2,2,1,43.6372711,-79.4044404,2024-01-30,https://toronto.listing.ca/209-fort-york-blvd-1170.C7331254.htm#42-1oh
C7331096,condo_apartment,37 Grosvenor St 710,Grosvenor St,Bay Street Corridor,Toronto,719000,1,1,1,43.662407,-79.385898,2024-01-30,https://toronto.listing.ca/37-grosvenor-st-710.C7331096.htm#42-1oi
C7330956,condo_apartment,2 Sonic Way 1310,Sonic Way,Flemingdon Park,Toronto,725000,2,2,0,43.719497,-79.336408,2024-01-30,https://toronto.listing.ca/2-sonic-way-1310.C7330956.htm#42-1oj
C7330952,condo_apartment,763 Bay St 3611,Bay St,Bay Street Corridor,Toronto,828000,1,1,1,43.6599445,-79.3851998,2024-01-30,https://toronto.listing.ca/763-bay-st-3611.C7330952.htm#42-1ok
E7330820,condo_apartment,3220 Sheppard Ave 201,Sheppard Ave,Tam O'Shanter-Sullivan,Toronto,699900,2,2,0,43.7778802,-79.312314,2024-01-30,https://toronto.listing.ca/3220-sheppard-ave-201.E7330820.htm#42-1ol
C7330922,condo_apartment,386 Yonge St 4004,Yonge St,Bay Street Corridor,Toronto,930000,2,2,0,43.73876058492637,-79.40209320262777,2024-01-30,https://toronto.listing.ca/386-yonge-st-4004.C7330922.htm#42-1om
C7330806,condo_apartment,28 Ted Rogers Way 504,Ted Rogers Way,Church-Yonge Corridor,Toronto,779900,1,2,0,43.67062675,-79.380567053,2024-01-30,https://toronto.listing.ca/28-ted-rogers-way-504.C7330806.htm#42-1on
W7330856,condo_apartment,238 Albion Rd 109,Albion Rd,Elms-Old Rexdale,Toronto,299000,1,1,0,43.7214617,-79.5457165,2024-01-30,https://toronto.listing.ca/238-albion-rd-109.W7330856.htm#42-1oo
W7330670,condo_apartment,50 George Butchart Dr 402,George Butchart Dr,Downsview-Roding-CFB,Toronto,649990,2,2,0,43.735856,-79.48376,2024-01-30,https://toronto.listing.ca/50-george-butchart-dr-402.W7330670.htm#42-1op
W7330634,condo_apartment,1928 Lake Shore Blvd 3706,Lake Shore Blvd,South Parkdale,Toronto,1219000,2,2,0,43.635987,-79.467317,2024-01-30,https://toronto.listing.ca/1928-lake-shore-blvd-3706.W7330634.htm#42-1oq
W7330630,condo_apartment,1928 Lake Shore Blvd 2909,Lake Shore Blvd,South Parkdale,Toronto,1219000,3,2,0,43.635987,-79.467317,2024-01-30,https://toronto.listing.ca/1928-lake-shore-blvd-2909.W7330630.htm#42-1or
E7329662,condo_apartment,2799 Kingston Rd 819,Kingston Rd,Cliffcrest,Toronto,849000,2,2,1,43.720123,-79.2377091,2024-01-30,https://toronto.listing.ca/2799-kingston-rd-819.E7329662.htm#42-1os
E7328844,condo_apartment,1328 Birchmount Rd 113,Birchmount Rd,Wexford-Maryvale,Toronto,525000,1,1,0,43.748514,-79.286071,2024-01-30,https://toronto.listing.ca/1328-birchmount-rd-113.E7328844.htm#42-1ot
C7330478,condo_apartment,231 Fort York Blvd 626,Fort York Blvd,Niagara,Toronto,444900,1,0,0,43.6365482,-79.4066264,2024-01-30,https://toronto.listing.ca/231-fort-york-blvd-626.C7330478.htm#42-1ou
C7330378,condo_apartment,11 Bogert Ave 2809,Bogert Ave,Lansing-Westgate,Toronto,759900,2,1,1,43.7603274,-79.4118415,2024-01-30,https://toronto.listing.ca/11-bogert-ave-2809.C7330378.htm#42-1ov
C7330018,condo_apartment,30 Tretti Way 720,Tretti Way,Clanton Park,Toronto,578900,2,2,0,,,2024-01-30,https://toronto.listing.ca/30-tretti-way-720.C7330018.htm#42-1ow
C7329088,condo_apartment,480 Front St 1901,Front St,Waterfront Communities C1,Toronto,1500000,2,2,1,43.65145205,-79.362007893,2024-01-30,https://toronto.listing.ca/480-front-st-1901.C7329088.htm#42-1ox
C7329062,condo_apartment,19 Western Battery Rd 3502,Western Battery Rd,Niagara,Toronto,659900,2,1,1,43.6396751,-79.411358417,2024-01-30,https://toronto.listing.ca/19-western-battery-rd-3502.C7329062.htm#42-1oy
C7328990,condo_apartment,10 Torresdale Ave 502,Torresdale Ave,Westminster-Branson,Toronto,689900,2,2,0,43.7724494,-79.4511108,2024-01-30,https://toronto.listing.ca/10-torresdale-ave-502.C7328990.htm#42-1oz
C7328908,condo_apartment,2 Anndale Dr 3103,Anndale Dr,Willowdale East,Toronto,599000,1,1,0,43.760469,-79.4079828,2024-01-30,https://toronto.listing.ca/2-anndale-dr-3103.C7328908.htm#42-1p0
C7328816,condo_apartment,68 Canterbury Pl 1102,Canterbury Pl,Willowdale West,Toronto,818000,2,2,0,43.77381775,-79.41581651,2024-01-30,https://toronto.listing.ca/68-canterbury-pl-1102.C7328816.htm#42-1p1
W7330326,condo_apartment,1928 Lake Shore Blvd 2506,Lake Shore Blvd,High Park-Swansea,Toronto,809000,2,2,1,43.635987,-79.467317,2024-01-30,https://toronto.listing.ca/1928-lake-shore-blvd-2506.W7330326.htm#42-1p2
W7330176,condo_apartment,25 Neighbourhood Lane 108,Neighbourhood Lane,Stonegate-Queensway,Toronto,539000,1,1,1,43.638218,-79.489363,2024-01-30,https://toronto.listing.ca/25-neighbourhood-lane-108.W7330176.htm#42-1p3
C7328756,condo_apartment,17 Anndale Dr 1715,Anndale Dr,Willowdale East,Toronto,919900,2,2,0,43.7605126,-79.4069332,2024-01-30,https://toronto.listing.ca/17-anndale-dr-1715.C7328756.htm#42-1p4
W7329410,condo_apartment,1415 Lawrence Ave Ph #519,Lawrence Ave,Brookhaven-Amesbury,Toronto,549900,2,2,1,43.7084353,-79.4782452,2024-01-30,https://toronto.listing.ca/1415-lawrence-ave-ph-519.W7329410.htm#42-1p5
W7329182,condo_apartment,3077 Weston Rd 1801,Weston Rd,Humberlea-Pelmo Park W5,Toronto,389000,1,1,0,43.7317248,-79.5373957,2024-01-30,https://toronto.listing.ca/3077-weston-rd-1801.W7329182.htm#42-1p6
C7330470,condo_apartment,40 Glen Rd 301,Glen Rd,Rosedale-Moore Park,Toronto,1070000,2,2,0,43.6736222,-79.3751619,2024-01-30,https://toronto.listing.ca/40-glen-rd-301.C7330470.htm#42-1p7
C7328330,condo_apartment,2 Neptune Dr 801,Neptune Dr,Englemount-Lawrence,Toronto,589000,2,2,0,43.7315368,-79.4328553,2024-01-30,https://toronto.listing.ca/2-neptune-dr-801.C7328330.htm#42-1p8
C7328280,condo_apartment,628 Fleet St 805,Fleet St,Niagara,Toronto,799000,2,1,1,43.6362701,-79.4030338,2024-01-30,https://toronto.listing.ca/628-fleet-st-805.C7328280.htm#42-1p9
C7328110,condo_apartment,209 Fort York Blvd 179,Fort York Blvd,Niagara,Toronto,899000,2,2,1,43.6372711,-79.4044404,2024-01-30,https://toronto.listing.ca/209-fort-york-blvd-179.C7328110.htm#42-1pa
W7328282,condo_apartment,105 The Queensway Ave 2004,The Queensway Ave,High Park-Swansea,Toronto,589000,1,1,1,43.6239226,-79.5147001,2024-01-30,https://toronto.listing.ca/105-the-queensway-ave-2004.W7328282.htm#42-1pb
C7327948,condo_apartment,278 Bloor St 301,Bloor St,Rosedale-Moore Park,Toronto,1199000,2,2,1,43.667444,-79.400592,2024-01-30,https://toronto.listing.ca/278-bloor-st-301.C7327948.htm#42-1pc
W7328230,condo_apartment,1926 Lakeshore Blvd 1916,Lakeshore Blvd,South Parkdale,Toronto,649500,1,1,1,43.6300013,-79.4764659,2024-01-30,https://toronto.listing.ca/1926-lakeshore-blvd-1916.W7328230.htm#42-1pd
E7327686,condo_apartment,20 Meadowglen Pl 2605,Meadowglen Pl,Woburn,Toronto,629000,2,1,1,43.774493,-79.230443,2024-01-30,https://toronto.listing.ca/20-meadowglen-pl-2605.E7327686.htm#42-1pe
E7327678,condo_apartment,20 Meadowglen Pl 2505,Meadowglen Pl,Woburn,Toronto,629000,2,1,1,43.774493,-79.230443,2024-01-30,https://toronto.listing.ca/20-meadowglen-pl-2505.E7327678.htm#42-1pf
E7327664,condo_apartment,50 Town Centre Crt 2909,Town Centre Crt,Bendale,Toronto,579900,1,1,1,43.7732555,-79.255268331,2024-01-30,https://toronto.listing.ca/50-town-centre-crt-2909.E7327664.htm#42-1pg
W7327238,condo_apartment,1195 The Queensway St 906,The Queensway St,Islington-City Centre West,Toronto,820000,2,2,0,43.6394576,-79.4507928,2024-01-30,https://toronto.listing.ca/1195-the-queensway-st-906.W7327238.htm#42-1ph
C7327840,condo_apartment,346 Davenport Rd 403,Davenport Rd,Annex,Toronto,1488000,2,2,0,43.67525758822583,-79.40145408865543,2024-01-30,https://toronto.listing.ca/346-davenport-rd-403.C7327840.htm#42-1pi
C7327704,condo_apartment,5915 Yonge St,Yonge St,Newtonbrook East,Toronto,638900,1,1,1,43.7849411,-79.4166404,2024-01-30,https://toronto.listing.ca/5915-yonge-st.C7327704.htm#42-1pj
C7327650,condo_apartment,8 The Esplanade N/A 3703,The Esplanade N/A,Waterfront Communities C8,Toronto,755880,1,1,1,43.6462396,-79.3763473,2024-01-30,https://toronto.listing.ca/8-the-esplanade-n-a-3703.C7327650.htm#42-1pk
C7327638,condo_apartment,30 Tretti Way 225,Tretti Way,Clanton Park,Toronto,464987,1,1,0,,,2024-01-30,https://toronto.listing.ca/30-tretti-way-225.C7327638.htm#42-1pl
C7327524,condo_apartment,5785 Yonge St Ph 203,Yonge St,Newtonbrook East,Toronto,599000,1,1,0,43.7836807,-79.41530612,2024-01-30,https://toronto.listing.ca/5785-yonge-st-ph-203.C7327524.htm#42-1pm
C7327410,condo_apartment,90 Stadium Rd 103,Stadium Rd,Waterfront Communities C1,Toronto,639000,1,1,0,43.6350565,-79.4014216,2024-01-30,https://toronto.listing.ca/90-stadium-rd-103.C7327410.htm#42-1pn
C7327368,condo_apartment,130 Neptune Dr 507,Neptune Dr,Englemount-Lawrence,Toronto,555000,2,2,0,43.7302792,-79.441086988,2024-01-30,https://toronto.listing.ca/130-neptune-dr-507.C7327368.htm#42-1po
C7327314,condo_apartment,10 York St 2803,York St,Waterfront Communities C1,Toronto,975000,2,2,0,43.6410711,-79.3811543,2024-01-30,https://toronto.listing.ca/10-york-st-2803.C7327314.htm#42-1pp
C7327222,condo_apartment,78 Tecumseth St Ph4,Tecumseth St,Niagara,Toronto,1389000,3,2,0,43.643497,-79.40544525,2024-01-30,https://toronto.listing.ca/78-tecumseth-st-ph4.C7327222.htm#42-1pq
C7327198,condo_apartment,455 Wellington St Ph3,Wellington St,Waterfront Communities C1,Toronto,4320000,4,3,1,43.643152,-79.397171,2024-01-30,https://toronto.listing.ca/455-wellington-st-ph3.C7327198.htm#42-1pr
C7327044,condo_apartment,278 Bloor St 205,Bloor St,Rosedale-Moore Park,Toronto,1495000,2,3,0,43.667444,-79.400592,2024-01-30,https://toronto.listing.ca/278-bloor-st-205.C7327044.htm#42-1ps
C7327008,condo_apartment,11 Thorncliffe Park Dr 906,Thorncliffe Park Dr,Thorncliffe Park,Toronto,665000,2,2,0,43.7040834,-79.348628061,2024-01-30,https://toronto.listing.ca/11-thorncliffe-park-dr-906.C7327008.htm#42-1pt
C7326882,condo_apartment,68 Shuter St 2803,Shuter St,Church-Yonge Corridor,Toronto,688000,1,1,1,43.6551918,-79.375680955,2024-01-30,https://toronto.listing.ca/68-shuter-st-2803.C7326882.htm#42-1pu
C7326796,condo_apartment,155 Dalhousie St 856,Dalhousie St,Church-Yonge Corridor,Toronto,1198000,1,2,1,43.6577192,-79.3765268,2024-01-30,https://toronto.listing.ca/155-dalhousie-st-856.C7326796.htm#42-1pv
C7326640,condo_apartment,170 Fort York Blvd 701,Fort York Blvd,Waterfront Communities C1,Toronto,649000,1,1,1,43.6392399,-79.3997576,2024-01-30,https://toronto.listing.ca/170-fort-york-blvd-701.C7326640.htm#42-1pw
C7326584,condo_apartment,110 Charles St 1508,Charles St,Church-Yonge Corridor,Toronto,868000,2,2,0,43.6682042,-79.391407961,2024-01-30,https://toronto.listing.ca/110-charles-st-1508.C7326584.htm#42-1px
C7326582,condo_apartment,11 Brunel Crt 1008,Brunel Crt,Waterfront Communities C1,Toronto,650000,1,1,1,43.6392286,-79.3933321,2024-01-30,https://toronto.listing.ca/11-brunel-crt-1008.C7326582.htm#42-1py
C7326496,condo_apartment,265 Poplar Plains Rd 203,Poplar Plains Rd,Casa Loma,Toronto,1438000,2,2,0,43.68575565,-79.40347835,2024-01-30,https://toronto.listing.ca/265-poplar-plains-rd-203.C7326496.htm#42-1pz
W7326392,condo_apartment,30 Gibbs Rd 3306,Gibbs Rd,Islington-City Centre West,Toronto,599900,2,2,0,43.639262,-79.559627,2024-01-30,https://toronto.listing.ca/30-gibbs-rd-3306.W7326392.htm#42-1q0
W7325940,condo_apartment,100 Lotherton Ptwy 706,Lotherton Ptwy,Yorkdale-Glen Park,Toronto,405000,1,2,0,43.706471,-79.467536,2024-01-30,https://toronto.listing.ca/100-lotherton-ptwy-706.W7325940.htm#42-1q1
E7326076,condo_apartment,181 Village Green Sq 2214,Village Green Sq,Agincourt South-Malvern West,Toronto,639000,2,2,1,43.7792326,-79.281586423,2024-01-30,https://toronto.listing.ca/181-village-green-sq-2214.E7326076.htm#42-1q2
C7326020,condo_apartment,1 Bloor St 5106,Bloor St,Church-Yonge Corridor,Toronto,1699000,3,2,1,43.670105,-79.386866,2024-01-30,https://toronto.listing.ca/1-bloor-st-5106.C7326020.htm#42-1q3
C7325986,condo_apartment,10 York St 2807,York St,Waterfront Communities C1,Toronto,699000,1,1,1,43.6410711,-79.3811543,2024-01-30,https://toronto.listing.ca/10-york-st-2807.C7325986.htm#42-1q4
W7325716,condo_apartment,25 Neighbourhood Lane 513,Neighbourhood Lane,Stonegate-Queensway,Toronto,789999,2,2,0,43.638218,-79.489363,2024-01-30,https://toronto.listing.ca/25-neighbourhood-lane-513.W7325716.htm#42-1q5
W7325368,condo_apartment,26 Gibbs Rd 204,Gibbs Rd,Islington-City Centre West,Toronto,475000,1,1,0,43.639211,-79.558182,2024-01-30,https://toronto.listing.ca/26-gibbs-rd-204.W7325368.htm#42-1q6
W7324788,condo_apartment,105 The Queensway Ave 1815,The Queensway Ave,High Park-Swansea,Toronto,629900,1,1,1,43.6239226,-79.5147001,2024-01-30,https://toronto.listing.ca/105-the-queensway-ave-1815.W7324788.htm#42-1q7
W7324594,condo_apartment,390 Dixon Rd 2109,Dixon Rd,Kingsview Village-The Westway,Toronto,469500,1,2,0,43.69533325,-79.557781433,2024-01-30,https://toronto.listing.ca/390-dixon-rd-2109.W7324594.htm#42-1q8
E7324888,condo_apartment,1346 Danforth Rd 214,Danforth Rd,Eglinton East,Toronto,639000,2,2,0,43.74359933333333,-79.245047,2024-01-30,https://toronto.listing.ca/1346-danforth-rd-214.E7324888.htm#42-1q9
C7325430,condo_apartment,30 Hayden St 1401,Hayden St,Church-Yonge Corridor,Toronto,629900,1,1,0,43.669802,-79.384837,2024-01-30,https://toronto.listing.ca/30-hayden-st-1401.C7325430.htm#42-1qa
